A11,A12,A13,A21,A22,A23,A31,A32,A33,vorticity
0.966694564022302,-0.2774638257234993,0.5536344860493991,-0.2113031708552275,-0.0658767005629434,-0.1470168260689268,-0.919527101856813,-0.3975955763418501,-0.9008178634593584,1.0
-0.3540321513629365,0.2204710356053631,-0.8877825295712258,-0.9659640398846668,-0.7959449529784082,0.4222815619309219,0.7216883670444341,-0.6898578195587204,1.1499771043413447,1.0
-0.6440161717211148,-0.2843338905634955,0.2604189602437934,-0.1522308295224077,0.2245427735722645,-0.228193271954662,-0.3486559558476425,0.919552396116164,0.4194733981488503,1.0
-0.8051004567215629,-0.5659216640612741,-0.5699291116426444,0.761451045442386,0.9386011062427216,-0.5227461065784464,0.4372560551001005,0.8587061601969801,-0.1335006495211586,1.0
-0.5452592458555909,0.317489855240294,0.4436568384589217,0.1705005769920173,0.0716721745685666,0.6786592984774167,0.9772087869254515,0.1372202083912954,0.4735870712870242,0.0
0.9674296552678204,-0.936608506315712,0.428209579473686,-0.2289490123016373,0.543109086485666,0.5345947594605787,-0.9539650963874696,-0.911300521120703,-1.5105387417534866,1.0
-0.3232834919440845,0.7508705725942204,-0.67447454596628,0.8150156643506075,0.1576122109130182,0.5420682228717841,0.8716670744004344,-0.6052159492322093,0.1656712810310663,1.0
0.9968766844905352,-0.8155498314319027,-0.6736946881442967,-0.5801871048596228,0.3701466364274506,0.7651812287628892,0.6916747465463464,-0.4994442232724201,-1.3670233209179858,0.0
0.7695000881779281,-0.2891261345597247,-0.529667870760475,0.1118830416567897,0.9180074681688588,-0.494427477493766,-0.7165724437957668,-0.4086304760857844,-1.687507556346787,0.0
-0.5566265563041857,-0.1283187032728385,-0.2382001846425043,0.2033643044963953,-0.2030898806246672,0.942992474891334,-0.7586008318258277,0.8727073213794516,0.7597164369288529,0.0
-0.7210040582087509,0.3165507135509662,-0.7021760854108805,-0.8005249564608372,-0.0765770496264579,-0.0739251964580285,0.0093920759608054,-0.1397974088689946,0.7975811078352089,0.0
0.4327026290462741,0.7123525586482031,0.8762080546431248,0.5238499439427202,-0.287482190601444,0.8642063460261855,0.7352138930497054,-0.0636578810945849,-0.1452204384448301,0.0
-0.0296646963599622,-0.4046895737537683,0.6557606858970402,0.2412477874665564,0.4134609765936707,-0.8562492951900618,-0.0677670527553788,0.6036623694912198,-0.3837962802337085,1.0
0.7147438372322865,-0.307090793489414,-0.9969802304245472,-0.3872916903036212,0.3239824443577239,-0.5506762587274563,0.2963059246150898,0.5713238289609859,-1.0387262815900105,1.0
-0.0688034740880434,0.0014540085738818,0.2573411636696625,-0.2110807857893564,0.3884542866212104,0.3207146677006871,-0.4429040348610882,0.7591419230058221,-0.3196508125331669,0.0
0.7477635106426046,0.5578598005370414,0.2016222391765145,-0.898714477759536,-0.0357536925021988,-0.1204095269517515,0.3477607083244969,0.1978270909469632,-0.7120098181404058,1.0
-0.9057093648974176,0.3723800864813911,0.0924083779647282,-0.7858270804569929,-0.1892326427759703,-0.2587983795139248,0.9143116010230536,0.7958119484532444,1.0949420076733878,0.0
0.6915446477422273,0.3582361855901337,-0.858802717901654,0.111682170183099,0.6015827143116257,0.3544995952424574,-0.8584856401006054,0.730085303973687,-1.293127362053853,0.0
-0.2027732888915314,0.854388820597183,0.1964575978205169,-0.1164921934696923,0.9503177826697377,0.2734783486612526,0.271663713262646,-0.0132038603724302,-0.7475444937782061,0.0
0.9263223965068788,-0.2633650326738024,-0.5344920438553757,0.3363750258666391,0.1838840828846812,-0.585318531424937,0.5144127070471831,0.4711605744791256,-1.11020647939156,1.0
-0.1910292713463977,-0.9881598978910068,0.3207717799100502,0.3184872693907641,-0.3565125344765829,-0.2438106482426498,-0.9340719680273089,-0.3581023599799831,0.5475418058229806,1.0
0.5054822953180358,0.5209812124225894,-0.7499054974785193,0.7557292207909456,-0.3501863616101148,-0.8080819198027958,0.2964113886944155,0.9514074613435994,-0.1552959337079209,1.0
-0.1775814772028021,0.1476787013207725,0.3092726796389342,-0.6426830692471994,0.9747280422812954,0.6362606550125314,-0.5251959990513806,0.7183357216014614,-0.7971465650784932,0.0
-0.2219647275354255,0.2381895222226606,0.3637535190635927,0.7031185411166114,-0.0297133914558687,-0.221381729346128,-0.962076071143914,0.6413588040576088,0.2516781189912942,1.0
0.7775082371100865,-0.3779052024886706,0.5125317953155537,0.7217657583019315,0.9324072021200456,0.5301574145908028,0.4652299107508955,-0.6580207023496467,-1.709915439230132,0.0
-0.3848083246924534,-0.8888653778837547,-0.6662024600977325,0.9905101027068686,0.1621984584198321,0.4616976543009736,-0.637866660445991,0.5197840347804974,0.2226098662726212,1.0
-0.1603592902898667,-0.6347712797804845,-0.5173111964395185,0.4970775381584302,-0.2855470475002082,0.2443934761445019,0.1419913623250503,-0.4838986316669624,0.4459063377900749,1.0
-0.978768181194034,-0.8105210448941953,0.8257127869768686,-0.849421909736999,-0.829342160177706,-0.9620710399122344,0.1044991635009933,0.7377906113839552,1.80811034137174,0.0
0.7216036760542064,0.2070882197680419,-0.4968631447675578,-0.7577304340415922,-0.3192252411213081,0.1145652724551842,-0.9577847768261064,-0.3315274223682947,-0.4023784349328982,0.0
-0.0424353949672295,0.2568557807964944,0.7161666919309246,-0.4770584137948419,0.5020277995025433,-0.6126543000509914,0.0543004137289837,-0.885860577411351,-0.4595924045353137,1.0
-0.6334542246436661,0.3870212314318286,-0.2129219857498445,0.4292089931390284,0.6514816580371867,0.9983462767119882,0.9377268075925856,0.3707843572175719,-0.0180274333935206,0.0
-0.1625283781922337,-0.780060777809851,0.4458296640591945,-0.3755947167768847,-0.8729537437142183,-0.2491856940836041,0.5974376023550436,-0.2116362583285844,1.035482121906452,0.0
0.385578370510429,0.5300453773408678,-0.1126861751793817,0.5453340762732792,0.180952363957539,0.5792752976784725,-0.5002340315435443,-0.639698073187666,-0.566530734467968,0.0
-0.4854117567645606,0.2218883630554029,0.6214950722225554,0.3702925394134666,0.9398460456661272,-0.6475478642693027,0.4813427442442628,-0.4457496381873742,-0.4544342889015667,0.0
-0.1808400143697845,-0.9000839587092964,0.7441869127928069,0.7950874764679119,0.7275732493503204,0.4379412823280861,-0.2092596059505516,0.5056920895643906,-0.5467332349805358,1.0
0.4776818758240506,0.6287517923665533,-0.6726733070037183,-0.1755208078328116,-0.8950420146606008,0.2791175026816181,-0.0504715146623253,0.0349194675127075,0.4173601388365502,0.0
-0.2379132020301839,0.9584352811329542,0.6717899260463072,-0.9477398265554696,0.8056919342824269,-0.8481882318264939,0.761939976884147,-0.732696938538647,-0.567778732252243,1.0
-0.3059312242895255,0.6048532780037614,-0.5045055130568223,0.7028693000284039,-0.4651804252670726,-0.2488327791741733,-0.9970142758607136,0.8201781782814799,0.7711116495565982,0.0
0.9852545727282904,-0.2188660901972767,0.7740014340339048,-0.2792236742478704,0.3234307363456026,0.0633628984655896,-0.7192165179371262,-0.0076760783753448,-1.308685309073893,0.0
0.3679749536705481,0.9852753067251134,-0.9117729753556838,0.9730833028170138,-0.363288552241843,0.9021739178615966,-0.6113647540561051,0.9498488424222596,-0.0046864014287051,0.0
-0.452176870806299,-0.733188181275265,0.9980276894938822,-0.1847763771797834,-0.1853913369691093,0.0442550257697405,0.2407511493574614,0.141428903801406,0.6375682077754083,0.0
0.7429620153762291,-0.1972303719676111,-0.5916528906996086,0.2434678232586651,0.8068291939926595,-0.4109045829247415,0.3896197588216255,0.8450567343355186,-1.5497912093688886,0.0
0.8756022598776898,-0.5115620121324875,0.5986699684086159,0.0282368674816295,0.7193978558716339,0.0411570652564701,-0.3006336558107496,0.1491277915380127,-1.5950001157493237,0.0
0.8967522188975416,-0.5315539709552228,0.1648602832286869,0.6230912223485763,0.5870061175567276,-0.9618607056006764,0.7957249500601646,0.2251233076706498,-1.4837583364542692,0.0
0.4921182737370038,0.4561080385488807,-0.7908819347764999,0.3621252853789991,-0.5293607088798791,0.9878736670610382,-0.8095564517872809,0.9938575043727332,0.0372424351428752,0.0
-0.6636385949458059,0.5131212503498923,-0.1880072833064001,-0.8041492374526173,-0.6164365112096508,0.7365087392139928,-0.5890149226589227,-0.1570753235860138,1.2800751061554567,0.0
-0.2297296549653735,-0.1971333178537371,-0.8368893352032087,0.6021292434867935,-0.6002997508829706,0.8727258677549283,-0.8293480857747861,-0.6583276770611639,0.8300294058483442,0.0
-0.8872697597128705,0.0015533368284839,0.2521263156387532,-0.3977061226248566,-0.4230043180910743,-0.2877030395461191,-0.4588404398497738,0.4305088085341815,1.3102740778039448,0.0
0.3818103404757063,-0.844464564274735,-0.4049630408637121,0.0283683837238379,-0.9097038702660905,-0.7116524891695606,-0.8395533579662302,0.3767191012567017,0.5278935297903842,0.0
0.7848940183731901,-0.7677868998866029,0.4938754259502422,-0.6825338085192387,0.9399585791782136,-0.6827529024413541,-0.0901808714779874,-0.1271350495164536,-1.7248525975514035,0.0
-0.2049316594484467,0.8385208634752941,0.4177370937257798,-0.9850721120426338,0.3831840445552543,0.6288104982815292,-0.2097970676040867,0.948819822352013,-0.1782523851068076,1.0
0.2426954594419297,0.5521996099790885,0.3010452765980522,0.10268807126664,-0.7421944068779818,-0.7122443331845805,-0.7539878262276138,-0.128867546024767,0.499498947436052,0.0
0.7144548933917354,-0.5405760630453984,-0.5439002933536963,-0.7088175300386597,0.7062622647003804,0.0902787462459371,-0.3203396249922585,0.0786237814716899,-1.420717158092116,0.0
-0.1887894626873321,0.6147065965382243,0.8376426114199449,-0.460845078309946,0.927384654912377,-0.4183637058359764,0.4538701213212557,0.730342395736004,-0.7385951922250449,0.0
0.4006819950835509,-0.1378827586619924,-0.1342537717427843,0.2067220411930568,0.3032961597153742,0.9016208348964974,-0.9918926614678444,0.3973080600683822,-0.7039781547989252,0.0
0.4804356941085983,-0.5634326325098526,0.9583577112314046,-0.842960273267457,0.8558277360712492,0.7346149570760094,-0.1926248366013363,-0.8173724195190444,-1.3362634301798475,1.0
-0.1056503223460325,-0.5284426150813137,-0.3351039017131469,-0.7467637390369082,-0.6237931414224982,-0.0187062915357496,-0.7588831647221705,-0.3388500650565917,0.7294434637685308,0.0
-0.4202180250205483,-0.2112421393177481,0.8486373381689793,0.759330857083236,0.1384784536660648,-0.8199314398009616,-0.5784076271038303,-0.1429486688381862,0.2817395713544834,1.0
-0.8594778115978032,0.9345941347336906,0.8633252134774156,0.0262000939277624,-0.2518714589092585,-0.8034679227162,-0.7391177887216127,-0.3236002968004041,1.1113492705070618,0.0
0.980563017348659,0.2505633782964878,0.0494812115892078,-0.7077523303117743,-0.1038781079969874,-0.4020634404343135,0.8509329206425722,-0.9988552137477024,-0.8766849093516715,0.0
0.4507759741938213,0.4281496572053505,0.9873968835862474,0.9005749770260238,0.736209487282721,0.6000857110821991,0.243091236009703,0.8068307775743719,-1.1869854614765425,0.0
0.2634763227580232,0.8316819489725222,0.9131087518545816,0.6659342806013901,0.088342782855973,0.645409499325406,-0.340362965431884,0.5654287521865486,-0.3518191056139963,0.0
-0.7902552020762139,-0.7616276488832869,0.1824838180916661,0.9189198951897448,0.784747957059367,0.4965093035107426,-0.0489407203728762,-0.0744265255910541,0.0055072450168469,1.0
-0.6862731454525575,-0.9133048239704896,-0.5129505302211608,-0.7622376203772656,0.5173783997793984,0.4051177565712411,-0.267865000294786,-0.0164579726216684,0.1688947456731591,0.0
0.3608535634772156,-0.0772713151825994,-0.7450379267730793,0.7122249461483039,-0.1363930371226891,0.7601010249169196,-0.1487559727102452,0.6837507774678337,-0.2244605263545265,0.0
0.035663450152596,-0.5834281715626553,0.0613281248365293,0.5927934094906067,-0.863382970247532,0.1074754463372471,-0.9521543558064538,0.866972671208271,0.8277195200949359,1.0
-0.5917255474507628,-0.9027566770873738,0.7972870597992701,-0.283050194403968,0.8043510149620552,-0.2945995622741677,0.8788735803773087,-0.2595186760776657,-0.2126254675112924,0.0
-0.2769190401892978,0.5571085330289798,-0.8826055605351169,-0.962873915017902,0.2859940289765494,0.730977195794057,0.2658643047955107,0.0646134807861729,-0.0090749887872516,1.0
0.7271964500501753,-0.2163193910167842,-0.0829941849782309,-0.3041743265525467,-0.7858531987112136,-0.4992843162096223,0.791653646487881,0.055267415451611,0.0586567486610383,0.0
-0.2062160498515919,-0.5495553974037182,0.3661051625541656,0.3054268249467489,-0.7417262094202126,0.7692457114147548,-0.5441194908283717,0.3932654444602834,0.9479422592718044,0.0
-0.3450925481196945,-0.4940010941894297,0.4956476638452221,0.4639723312255874,0.9729146356932108,0.4935043268114789,0.3100446879089142,-0.2304067558459255,-0.6278220875735163,1.0
-0.1568542990451269,0.923349005712132,-0.2355993348153335,-0.0094881954259529,0.3237618916856817,0.9661504726606744,-0.9237164421889286,-0.5465172776432266,-0.1669075926405547,1.0
0.3130518982292909,0.630904143644873,0.9072077994429556,0.3005812005201094,-0.0439427542779657,0.6721048521212103,0.1043666010272807,-0.6536096288551341,-0.2691091439513251,1.0
0.4770993412150477,0.8396003660155495,0.0644106211825332,-0.5834037410546846,-0.2812478262758593,0.2491084660924982,0.6018871585312118,-0.2802405002533767,-0.1958515149391884,1.0
-0.7870931793451992,0.7302529244901612,-0.0735270550781339,0.9241532941863646,-0.7823151144726692,-0.0936122739726259,-0.9912076587312016,-0.2616950676556628,1.5694082938178684,0.0
0.3780334371405638,-0.3452836311877103,0.2813689184738872,0.3171632150790473,-0.7548557143396533,-0.8042593157933982,0.6748045033273979,0.9387711505947768,0.3768222771990894,1.0
-0.6332746655942074,0.7244361694492694,0.6867527255595598,-0.321449542043899,-0.9689270015049972,0.1915537511329765,0.5287899964026217,-0.9981845713076098,1.6022016670992043,0.0
0.0842240635781359,-0.5872736346072607,0.5132735452483919,0.9306568238439834,-0.3922559817533331,0.2658899388120197,0.7136553024976364,0.1305757893427817,0.3080319181751971,1.0
-0.1498939162438912,0.590149895946003,0.1117394374533589,-0.8155637780525191,0.4678604481133941,-0.7385870816201596,0.4790263865476944,0.1425832686856911,-0.3179665318695028,1.0
-0.0785021567460151,0.5837603660449757,-0.9468736172748722,0.4065321318925636,-0.3195771815533532,-0.7177473635959004,0.5839239137636156,0.0887406489736102,0.3980793382993683,1.0
0.9709467327979124,0.3383248882835603,0.0858796078662047,-0.7085934207015074,0.022771160972665,-0.4156148093881844,-0.8006057349223079,0.5330966630758602,-0.9937178937705776,1.0
-0.1332059263906504,-0.5769814390681536,-0.7723389307823108,0.6129857836754153,0.4899903021617915,0.8104429530603532,-0.4475158168262989,0.5140971183611192,-0.3567843757711411,0.0
-0.225754717277435,-0.9266090178676492,0.6168876926543649,-0.0498488392847988,-0.8720550438927583,-0.9012127017805712,-0.4917993132216767,0.5440301569007928,1.0978097611701934,1.0
-0.4250419982951354,-0.5533204651969599,0.998696873342217,-0.6498062741261281,0.1807451750093842,0.7402720016966506,-0.1106106150450949,-0.545880014718072,0.2442968232857512,1.0
0.4399846556898492,-0.7333457505481529,0.8815218675253809,0.027139785364795,0.6050425317702064,0.2372687437677214,-0.9756768784758584,-0.3557393356927254,-1.0450271874600556,1.0
0.324804225963351,0.7338663291246728,0.219754584940957,0.8596223828214162,-0.8987731564019836,0.7831065617318376,-0.1559021851633955,0.8152704508314204,0.5739689304386326,0.0
-0.3118353955694548,0.9625537574995068,0.3326259123535633,0.5441762474029057,-0.1903584066113421,0.5985406599613008,-0.3626932997892493,0.6484638143256234,0.502193802180797,0.0
-0.041047441724318,-0.7801916478366251,-0.945368858526854,0.6663457286647558,0.7224962887594277,0.6552710538985176,0.7239686962322656,-0.4510320407004331,-0.6814488470351097,1.0
-0.7884791176459371,0.5421300946286522,-0.8687644797726111,0.4612794639871971,-0.5145459983725211,-0.9060896105611308,0.6054709923235977,0.7151686950403164,1.3030251160184585,1.0
-0.4019102196148869,-0.8597154195462906,0.0741044063174829,-0.9574412351270898,0.2094365198559664,-0.9023580398900076,0.2748584465294064,-0.5956184078896636,0.1924736997589204,0.0
0.8353357131895947,0.4182651166201747,-0.5033262465592261,-0.743364837141226,-0.0417509163726457,-0.6680031307752197,0.0533238062815057,0.0603154043465614,-0.7935847968169489,0.0
0.0222858241397587,-0.8076656016057582,0.0753056660934636,-0.3727579918132093,0.4687924074611063,0.0467992233372043,0.6297550561226943,-0.9359856908920254,-0.491078231600865,0.0
0.5997637274430154,-0.2848222652419001,-0.9143479588804562,-0.6422371343595181,-0.0332120593863913,0.8162410589856941,-0.4359914612756033,0.8903931806807401,-0.566551668056624,0.0
-0.7352448574640598,-0.2524214615033953,-0.767589098026906,0.0449243890718069,-0.9433240194365516,0.1005729847896617,0.2453377935246312,0.2034589299294169,1.6785688769006113,0.0
-0.7027386492555285,-0.0900854451338215,0.0019673399868656,0.1383417565725548,0.0874067769269919,-0.1844127681816088,-0.1040391753415759,-0.4494263720458049,0.6153318723285366,0.0
-0.0274457117372519,0.6967012760439859,0.2405633333067034,-0.9302341234303492,0.6326471032799206,0.7557895317520118,-0.2018940730650238,0.8330022072440608,-0.6052013915426686,1.0
0.5360526267387913,-0.1014750381028306,-0.3738232024193415,-0.9730028115378488,0.1726392242483463,-0.9513840883646918,0.1600232540163786,-0.3203022951856202,-0.7086918509871376,0.0
0.0006583093974643,-0.4839100609772626,-0.7640314893584179,0.3480659399469972,-0.0267563478071262,-0.5719987721349342,-0.9085491980881304,-0.3286118810282556,0.0260980384096618,0.0
-0.2464609410214422,-0.0496806425299514,0.404763918623622,0.1655433559290049,-0.8835707141767724,0.8521553578127452,-0.8723450299195219,0.5302314350537076,1.1300316551982146,0.0
-0.6744114542563846,0.3026681867512431,-0.8092747429357832,0.6094742617225894,-0.3411759056096328,-0.7087824317918459,-0.6836552673119054,0.5647982983068973,1.0155873598660174,1.0
0.0622041425565926,0.2960072757922063,0.98811850965211,-0.706212458735298,0.636087768402066,-0.7117304906831559,0.835111348832493,0.4870716575396874,-0.6982919109586587,0.0
-0.2489542183732338,0.60555082533737,-0.82029776541268,0.4214486096084064,-0.6212071327235571,-0.7648762141190251,0.6724218559569288,0.7620449653198789,0.8701613510967909,1.0
-0.5116496130957553,-0.7093839354665714,-0.276217987947811,-0.0264102424394323,-0.0690041256623961,0.2922638773095729,-0.7975621656675442,0.5825375445408785,0.5806537387581514,0.0
0.4152451913600083,0.6453736126464893,0.1819673418482594,-0.046958997325103,-0.8652550809298563,0.3843912583599229,-0.6761110131289625,0.3730018265327244,0.4500098895698479,0.0
-0.9664937651775548,0.1159223278626939,-0.8936897503585064,-0.7245471075203962,-0.0089575301491688,0.5750019428045479,0.9659260088788784,0.8104067749015926,0.9754512953267236,0.0
0.8873728341188662,-0.1482793479735402,-0.599007783042736,-0.2742868415742139,-0.4601342937379693,-0.1548286490031569,0.9941597956363576,-0.1117715863014621,-0.4272385403808969,1.0
0.1661386004675953,0.6102874592748624,0.9649432909380004,-0.4743513715756899,-0.3643501555217046,-0.4984257713247326,-0.8304627386784309,-0.0452133928527336,0.1982115550541092,1.0
-0.5138910202098346,-0.3289249992801109,0.7931540749507202,0.6863729486664465,-0.3626875685595583,-0.1090518623237024,0.1110450947088452,-0.532404683451192,0.8765785887693929,0.0
0.9797599814092904,0.6726366511053801,0.9492877632140038,-0.4726869885092744,-0.9765096150852676,0.4827577488361201,-0.9531438880279072,0.7188108288729935,-0.0032503663240228,1.0
-0.5869670211728479,0.9683917030963394,0.3273677994532045,0.4279926005715415,0.8674293368116903,0.2710719686664811,0.7517115552383686,0.1656784893338354,-0.2804623156388424,0.0
0.9476607011805398,0.5826304848540127,-0.1362156166845551,-0.2032199112439821,0.6414924850990678,-0.375958142351906,-0.6572109887421855,-0.887844607173286,-1.5891531862796076,0.0
0.3054609754064028,-0.894707521237559,-0.0244033506511063,-0.8872139462681317,-0.5963262245429792,-0.9962686261861496,0.987919521504909,0.8149004298189351,0.2908652491365764,1.0
0.1985303560584694,0.2808227907137564,0.2441147461465231,-0.4045235851367568,-0.6133670734231602,-0.7913536252737161,0.266269924994629,0.1983473608427586,0.4148367173646907,0.0
0.3359111427257337,0.8697439412874644,0.965781635704233,-0.1999800723754901,-0.4587647239839358,-0.1810820983817465,-0.9254716824819827,-0.8422466888249391,0.1228535812582021,1.0
0.2078433596198985,0.8970060635327588,0.766999917814563,-0.5794705774578619,-0.4578799773031132,-0.0468271602255321,-0.2454438355456758,0.5596456428389609,0.2500366176832147,1.0
0.019654639929612,-0.9607520292903492,-0.2429488552865726,-0.0257092446093296,-0.8378175503451586,0.4573056119100673,-0.8798109047254847,0.6087232813185743,0.8181629104155466,0.0
-0.946995108663626,-0.9697220537602602,-0.5690687438195146,0.7149468095988243,-0.5720768417195068,-0.1873875325826641,-0.8049233304136407,0.3100544715821387,1.519071950383133,0.0
0.5579243712221109,-0.894059371903285,-0.1641867716215863,0.3845340290900592,0.4978561269756545,0.3854115735322643,-0.4556914432916832,0.2897728589104371,-1.0557804981977654,0.0
0.0143303459822552,-0.0291694882346129,-0.8468542270000665,-0.6369329866482123,-0.8760586967523176,-0.7408177202859314,0.1724781327389635,0.9787912096088484,0.8617283507700624,1.0
-0.6124387517767125,0.0001269459756614,-0.3989432736769722,-0.8172079809725037,-0.5235081274755728,-0.3745741380449408,-0.1824630123602788,-0.0954920517742834,1.135946879252285,0.0
-0.3886904693678297,0.2614976986635833,-0.1071317603897934,-0.5136520447110369,0.1454232781026507,-0.0568294343811044,-0.7938360081238494,0.6669602900825187,0.2432671912651789,0.0
-0.161110740292278,0.2466690818332455,-0.9476600076202046,0.7543589477010613,0.7618762000346386,0.979891631486476,-0.3188768786185016,-0.910733654997356,-0.6007654597423606,1.0
0.6714000561680853,0.2207404949754159,-0.3141384791471444,0.5242815574189417,-0.0431900810605663,0.3435511182130046,0.0877723381243786,0.5329455805167751,-0.628209975107519,0.0
-0.1048723171578636,-0.0171183391594327,0.5299950419390143,-0.764631721062963,-0.4633374206506757,-0.279320069695381,0.2598363348220005,0.8326503289106846,0.5682097378085393,0.0
0.7421536554404298,0.6200500749688478,0.4597157815724826,-0.5737470998143819,-0.6745657261819014,-0.1643102701203094,-0.4278256155426156,0.4041418181342981,-0.0675879292585284,1.0
0.5899819996587903,-0.1071728873998418,-0.8218340587177928,0.6655957788460418,-0.8687336261698029,-0.8456414560964656,0.928781736763064,-0.7463001708277024,0.2787516265110126,1.0
0.9141383574120696,0.8338330807708461,-0.0674367502246042,-0.4376809651637827,0.4262628670855308,0.7469393388904659,0.8994600700119384,-0.1427332134451024,-1.3404012244976005,0.0
0.9550313029641012,0.1262441322672394,-0.2746937087768732,0.5954193236664531,0.9280206044201104,-0.1634128109206583,0.6961685957177262,0.7281217510709015,-1.883051907384212,0.0
-0.7433325741324595,-0.4001191966077098,-0.8334063452667175,0.0569714057593471,0.5216037147480079,-0.4964138418956614,-0.9731678301843932,0.3140312662696713,0.2217288593844515,0.0
0.1920667619619918,0.1455787783773707,0.7410319838393287,-0.940873621738222,-0.4579289079480526,-0.4998636390152453,-0.8690742456853373,0.7103313202347268,0.2658621459860608,1.0
-0.0821739414061959,-0.0149524279812245,0.925399704910697,-0.8556401370425726,-0.5853051675623862,-0.4165727451182028,-0.4095436475002527,0.6430763029173907,0.6674791089685821,1.0
-0.2685633302981134,-0.245757287423924,0.4920899398551355,0.3266568611865317,0.1145490794404278,0.9535977790521468,-0.4959084699086484,0.0953531145246928,0.1540142508576856,1.0
0.8819964069573287,0.2693453420680909,-0.4664663422772166,-0.6884853670222715,-0.3873245492337056,-0.654558684536948,0.8418760715853708,0.6834374421130287,-0.4946718577236231,1.0
-0.0988665128035528,0.6769372362871588,0.8224040216524533,0.3600318548744521,-0.4670159211884181,-0.5082098956497161,-0.0175191151647549,-0.5659778940739106,0.565882433991971,0.0
0.3552969749943093,-0.8645543969052965,-0.1827560267575145,-0.8644629394886802,0.1744974063282425,-0.5183478225630838,-0.4989921503684307,-0.113597127162879,-0.5297943813225519,0.0
-0.2541783985425188,0.847269165672641,-0.2326270077572321,-0.1751589598775365,-0.0355964553130612,0.7751078706231691,0.2998854190646363,0.0620786013058103,0.28977485385558,1.0
-0.1212692415673317,0.1608790895137697,-0.6031163399611252,0.4165322455085327,0.1816348113799069,0.96846491033578,-0.96012959344521,-0.1627581706946792,-0.0603655698125751,0.0
-0.335781057854851,0.4256702070116049,-0.8051528912476218,-0.4833517759862933,0.0255315264485123,0.4358879034861109,0.9347492971550702,0.010136757748536,0.3102495314063387,1.0
-0.5577705138623261,0.5092429910829315,0.6721382151329274,-0.0478330877997923,0.7310654394147451,0.4259031929167796,-0.943185287722426,0.7153949703630809,-0.173294925552419,0.0
0.2627106240340322,-0.9657166667728512,0.8791855378515223,-0.9818235836076904,-0.7989705904822046,0.9370285014063682,0.4786164748395216,-0.9545985613586648,0.5362599664481724,1.0
